hypothesis_id,family,family_size,dataset,beta,comparison,endpoint,null,alternative,test,multiplicity,status,threshold_analysis,mean_delta,ci_low,ci_high,one_sided_lower_95,one_sided_upper_95,raw_p,margin,paired_dz,wins,losses,ties,holm_adjusted_p,decision
SAME_BUDGET_PRAUC__CICIoT2023_R1__b1.0__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0004431622134021485,-0.000328695032210399,0.001312000441309106,-0.0002227354132882664,0.0011676829613018215,0.1806640625,0.0,0.3174773857421331,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0004431622134021485,-0.00031859066724788384,0.0013053696736825505,-0.00021228064344748555,0.0011599151218332669,0.1806640625,0.0,0.3174773857421331,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,1.0,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,method_specific,0.0004431622134021485,-0.00033514143559647546,0.0013150050612923804,-0.0002230637341750219,0.0011649212457907137,0.1806640625,0.0,0.3174773857421331,6,4,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.03197198278042395,-0.0038211047271636787,0.09937667407205526,-0.0034147057219413393,0.09783205079291608,0.0009765625,0.02,0.3055586074527771,2,8,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0021212321071347536,-0.0031607232221106444,0.008485308206539262,-0.0027071396818663766,0.007269980309118192,0.0009765625,0.02,0.2095051711783195,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0007932013357873858,-0.004548909422089436,0.0025550833340870853,-0.0035326297204488722,0.0017632205774902841,0.0009765625,0.02,-0.13920310560826654,2,8,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0011236998288080321,-0.003164445367663466,0.005031830693580001,-0.0023757025619407174,0.004475008420952397,0.0009765625,0.02,0.1603174180390218,3,7,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.001318895225271886,-0.0033760271951963,0.006385578895023358,-0.002678953561042848,0.0054019458437040155,0.0009765625,0.02,0.16141317388929274,5,5,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0004316931300974637,-0.002052108889789036,0.0035209289569038166,-0.0015375212628629246,0.002862505091620784,0.0009765625,0.02,0.09417922648628456,3,7,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.1,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.02198208830411579,-0.03911387068858039,-0.007783414279336723,-0.03582624300835495,-0.009645668423316671,0.5732421875,0.02,-0.8201615099021181,2,8,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.2,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.016153727381981176,-0.028410372410717765,-0.0040750996542289605,-0.02643616573029859,-0.0059050439739656065,0.2763671875,0.02,-0.7763680117001572,3,7,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.4,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.03321289098171761,-0.041190407515166005,-0.02308591610819897,-0.04025211365514394,-0.024903168349111358,0.982421875,0.02,-2.1173710260381453,1,9,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.6,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0262290331092059,-0.03553315374970768,-0.01618993827512564,-0.034290144264570645,-0.017768562795413233,0.8701171875,0.02,-1.5742226071212198,1,9,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.8,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.02739565846844063,-0.03603256570073911,-0.017403139711080425,-0.0348343335101913,-0.019022038713127958,0.916015625,0.02,-1.7148340289001156,1,9,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b1.0,F1_NI_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.020845407177458496,-0.030700145054218895,-0.010668805406257198,-0.029003696920354923,-0.01212951318625299,0.5654296875,0.02,-1.222659450456651,2,8,0,1.0,INCONCLUSIVE
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.03188556360971241,-0.006636674177629944,0.09048568008337096,-0.0037284480680532354,0.08215563746119153,0.0029296875,0.02,0.3568678048110299,5,5,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.007546460585718992,0.001249154736782483,0.014568514303090599,0.00217288676780784,0.01333791186551611,0.0009765625,0.02,0.6679908411234492,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.008275379309295509,-0.0033302086283436665,0.022900167377412437,-0.0018992587505852249,0.020155574621464892,0.0009765625,0.02,0.37027928922104164,8,2,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.002892031140629517,-0.004915804053661432,0.014768244813203497,-0.004260384304688844,0.013030324799180006,0.0009765625,0.02,0.16204809264095335,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.011162127089168309,0.0012982529227582615,0.02268456534844838,0.0027403099114076714,0.020749305443862096,0.0009765625,0.02,0.6122720078153606,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.013470308378051457,0.0016573107160922256,0.02807983751864377,0.0033267212294802767,0.025768441852076395,0.0009765625,0.02,0.5950874402871097,9,1,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.1,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.02089555016875493,-0.061901896146959845,0.00012681659237441623,-0.06140892005444346,-4.215615612662889e-05,0.5009765625,0.02,-0.3249633486062915,4,6,0,0.5009765625,INCONCLUSIVE
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.2,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.00024641004383428865,-0.000996848337014976,0.0004402235302065553,-0.000875988706421641,0.0003397181906753402,0.0009765625,0.02,-0.19952258796490382,3,7,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.4,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.00013575695135950027,-0.00044457494275390916,0.0005799028774352313,-0.00033418056138615425,0.0005308817263975046,0.0009765625,0.02,0.15258337301038746,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.6,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,7.635540313921663e-05,-0.0007202938394211267,0.0008364969428129698,-0.0005904808349986939,0.0007218966881540001,0.0009765625,0.02,0.05762277493688773,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.8,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0001238545826872106,-0.0005387926819290878,0.0008352573345602509,-0.00043898948290511995,0.0007166529540801991,0.0009765625,0.02,0.10533815687182822,5,5,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b1.0,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.000442869999534623,-3.535956986992883e-05,0.0009849030515365232,3.122009001701788e-05,0.0008890943432965491,0.0009765625,0.02,0.5032939343114319,6,4,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.023981145683434797,-0.0013303641316794218,0.0663462925427008,-0.0008398476888422505,0.06227196907290495,0.7509765625,0.0025,0.36483813739833293,6,4,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.016959656001011764,0.00021499936764891864,0.04969222447437954,0.0003397434363666816,0.04933261325066056,0.5029296875,0.0025,0.3303891932473256,7,3,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.000366421815770494,-0.002025232517201658,0.001173797422058455,-0.001686172703625593,0.0009099019343106861,0.0029296875,0.0025,-0.13716377867627255,4,6,0,0.029296875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.012101148828099631,4.34100472041537e-05,0.035248146527708926,0.00019004713579141304,0.034749588971797134,0.5048828125,0.0025,0.33542707165525465,7,3,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.00022183559555508472,-0.001468772110924634,0.0015617362651636079,-0.0011597831548508164,0.0013706807857560353,0.001953125,0.0025,0.08612214582733423,6,4,0,0.021484375,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-2.7686723019971963e-05,-0.0017528088351409453,0.0014920152858055977,-0.0013474547014448368,0.0012381092360857116,0.0048828125,0.0025,-0.010407339105397626,6,4,0,0.0390625,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.1,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.10602264621968616,-0.018023582382310985,0.27806459522111254,-0.0081051622681883,0.24471001248216834,0.849609375,0.0025,0.41446237061810803,4,6,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.2,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0026212553495007134,-0.031000468081312408,0.029587308309557768,-0.027327478601997152,0.024139844864479308,0.3759765625,0.0025,-0.050181691696022476,4,6,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.4,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.03986269614835948,-0.04561786733238231,-0.0318830242510699,-0.045033880171184024,-0.033278129457917256,0.0009765625,0.0025,-3.269903725460091,0,10,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.6,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.02000713266761769,-0.042292261055634814,0.01685605385164045,-0.04107524964336662,0.012968304208273886,0.1171875,0.0025,-0.35969337968197007,1,9,0,0.703125,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.8,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.03264978601997147,-0.04317949803851641,-0.01803662179029958,-0.042185493937232525,-0.020613409415121253,0.0029296875,0.0025,-1.4587607833338179,1,9,0,0.029296875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b1.0,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.020216654778887302,-0.03843616262482169,0.0023894436519258213,-0.03632310984308131,-0.0015602710413694727,0.0400390625,0.0025,-0.5768030189982837,2,8,0,0.2802734375,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.03187815228741397,-0.00534895891630242,0.10002252861158366,-0.0045141138292545315,0.09668989967996845,0.369140625,0.0,0.30314805186034255,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.03187815228741397,-0.005046031122911505,0.1002035763883406,-0.004467833708579377,0.09781816411407013,0.369140625,0.0,0.30314805186034255,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0342216008522004,-0.0004460064548587419,0.10139475722761648,-0.000290380677370286,0.09909113164432186,0.2109375,0.0,0.328771582751186,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.10371861512791662,-0.230576576676005,-0.004775653258610205,-0.20761559390509113,-0.015175716907999421,0.9541015625,0.0,-0.5434823724875347,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.09222576078469692,-0.2195830283095894,-0.0016562031606932994,-0.19942387332958894,-0.003749848440708104,0.9541015625,0.0,-0.4797275264850201,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.09852804301089343,-0.19746864883460502,-0.01369983239733776,-0.18029652824109602,-0.02668170379934281,0.97265625,0.0,-0.6310915975830425,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0032411232823030232,-0.007628107818490509,-8.33170704605023e-05,-0.007113750807848622,-0.00021245751745620575,0.94921875,0.0,-0.46915044748388174,2,8,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.005474081845112358,-0.010787202489892287,-0.000620093728373362,-0.009724628044980952,-0.0013362396612987106,0.99609375,0.0,-0.6278321662504541,1,9,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0002684736208818287,-0.001326427434349329,0.00059811666684023,-0.0011168666623792842,0.0004859968627376271,0.6630859375,0.0,-0.16562934750043665,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0021594912992859154,-0.00782766734073922,0.003090635162645579,-0.006817914243849821,0.0023059841504212003,0.775390625,0.0,-0.2297850771672657,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.002602676194864867,-0.00862355242830232,0.002952695642494112,-0.007592120043309513,0.002066157897984133,0.814453125,0.0,-0.26548758458364313,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.00024464259975667135,-0.0061355909022060605,0.004822747384983442,-0.005188223810641589,0.004142589590913429,0.576171875,0.0,-0.02584252543453431,6,4,0,1.0,INCONCLUSIVE
